YEAR,MONTH,DATE,TIME,LOCATION,TEMP_CURRENT,HEAT_INDEX,TEMP_MAX,TEMP_MIN,HUMIDITY,DAILY_PRECIP_PROB,WIND_SPEED(MPH)2022,05,28,13:13,San Ganascio,31.11,31.36,31.72,16.76,42,0.78,2.57
2022,05,28,18:22,San Ganascio,23.28,23.41,32.3,16.73,67,0.83,4.63
2022,05,28,18:25,San Ganascio,23.28,23.41,32.3,16.73,67,0.83,4.63
2022,05,28,18:27,San Ganascio,23.29,23.4,32.3,16.73,66,0.83,4.63
2022,05,28,18:34,San Ganascio,23.22,23.35,32.3,18.03,67,0.83,2.06
2022,05,28,18:41,San Ganascio,23.07,23.16,32.3,18,66,0.83,2.06
2022,05,28,19:07,San Ganascio,23.47,23.57,32.3,18.08,65,0.83,3.09
2022,05,28,19:17,San Ganascio,23.46,23.56,32.3,18.08,65,0.83,3.09
2022,05,28,19:20,San Ganascio,23.46,23.56,32.3,18.08,65,0.83,3.09
2022,05,28,19:31,San Ganascio,23.3,23.49,32.3,18.96,69,0.83,3.09
2022,05,28,19:38,San Ganascio,23.06,23.59,32.3,18.96,83,0.83,5.66
2022,05,28,19:39,San Ganascio,23.06,23.59,32.3,18.96,83,0.83,5.66
2022,05,28,19:40,San Ganascio,23.06,23.59,32.3,18.96,83,0.83,5.66
2022,05,28,19:41,San Ganascio,23.06,23.59,32.3,18.96,83,0.83,5.66
2022,05,28,19:42,San Ganascio,23.06,23.59,32.3,18.96,83,0.83,5.66
2022,05,28,20:00,San Ganascio,22.66,22.57,32.3,18.96,61,0.82,5.66
2022,05,28,20:17,San Ganascio,22.43,22.74,32.3,18.88,77,0.82,6.69
2022,05,28,20:20,San Ganascio,22.48,22.79,32.3,18.9,77,0.82,6.69
2022,05,28,20:40,San Ganascio,22.44,22.75,32.3,18.96,77,0.82,4.63
2022,05,28,21:00,San Ganascio,22.77,23.11,32.3,18.96,77,0.82,4.63
2022,05,28,21:06,San Ganascio,20.81,20.41,32.3,18.96,56,0.82,2.57
2022,05,28,21:25,San Ganascio,20.91,20.52,32.3,18.96,56,0.82,2.57
2022,05,28,21:38,San Ganascio,21.39,21.15,32.3,18.96,60,0.82,1.54
